"Judet","Localitate","Agentie","Km","Cod rutare","ID localitate FAN","Litera cartare"
"Alba","Pianu de Jos","Sebes","25","0130","18516","F"
"Alba","Pianu de Sus","Sebes","23","0130","18517","F"
"Alba","Pirita","Alba Iulia","40","0100","22101","F"
"Alba","Pitarcesti","Campeni","0","6641","22102","F"
"Alba","Pitiga","Campeni","0","6641","22103","F"
"Alba","Plai (Avram Iancu)","Campeni","44","6641","22104","F"
"Alba","Plai (Garda de Sus)","Campeni","47","6641","22105","F"
"Alba","Plaiuri","Sebes","18","0130","27674","F"
"Alba","Plescuta","Campeni","0","6641","22106","F"
"Alba","Plesesti","Campeni","22","6641","22107","F"
"Alba","Plesi","Sebes","21","0130","27675","F"
"Alba","Plisti","Campeni","38","6641","22108","F"
"Alba","Podu lui Paul","Alba Iulia","40","0100","22109","F"
"Alba","Poduri","Campeni","0","6641","27676","F"
"Alba","Poduri-Bricesti","Campeni","0","6641","22110","F"
"Alba","Poiana (Bistra)","Campeni","0","6641","22111","F"
"Alba","Poiana (Bucium)","Campeni","28","6641","22112","F"
"Alba","Poiana (Sohodol)","Campeni","54","6641","22113","F"
"Alba","Poiana Aiudului","Alba Iulia","45","0100","10124","F"
"Alba","Poiana Ampoiului","Alba Iulia","0","0100","10125","F"
"Alba","Poiana Galdei","Alba Iulia","30","0100","10126","F"
"Alba","Poiana Ursului","Sebes","21","0130","27677","F"
"Alba","Poiana Vadului","Campeni","20","6641","10127","F"
"Alba","Poieni (Blandiana)","Sebes","20","0130","22226","F"
"Alba","Poieni (Bucium)","Campeni","30","6641","26398","F"
"Alba","Poieni (Vidra)","Campeni","0","6641","22114","F"
"Alba","Poienile-Mogos","Campeni","38","6641","22115","F"
"Alba","Poienita (Arieseni)","Campeni","47","6641","22116","F"
"Alba","Poienita (Vintu de Jos)","Sebes","19","0130","22227","F"
"Alba","Poiu","Campeni","0","6641","22117","F"
"Alba","Ponor","Alba Iulia","60","0100","10128","F"
"Alba","Ponorel","Campeni","0","6641","10129","F"
"Alba","Popesti","Alba Iulia","45","0100","22118","F"
"Alba","Popestii de Jos","Campeni","35","6641","10130","F"
"Alba","Popestii de Sus","Campeni","0","6641","22119","F"
"Alba","Posaga","Campia Turzii","55","1380","22200","F"
"Alba","Posaga de Jos","Campia Turzii","55","1380","22201","F"
"Alba","Posaga de Sus","Campia Turzii","55","1380","22202","F"
"Alba","Posogani","Campeni","0","6641","27678","F"
"Alba","Potionci","Campeni","24","6641","22120","F"
"Alba","Preluca","Campeni","29","6641","22121","F"
"Alba","Presaca Ampoiului","Alba Iulia","0","0100","22122","F"
"Alba","Puiuletesti","Campeni","0","6641","27679","F"
"Alba","Purcareti","Sebes","45","0130","26889","F"
"Alba","Puselesti","Campeni","24","6641","22123","F"
"Alba","Racatau","Sebes","30","0130","27680","F"
"Alba","Rachis","Alba Iulia","47","0100","27681","F"
"Alba","Rachita","Sebes","15","0130","26893","F"
"Alba","Radesti","Alba Iulia","45","0100","10132","F"
"Alba","Rahau","Sebes","0","0130","18518","F"
"Alba","Raicani","Alba Iulia","36","0100","27682","F"
"Alba","Ramet","Alba Iulia","60","0100","10133","F"
"Alba","Ratitis","Campeni","0","6641","22124","F"
"Alba","Ravicesti","Campeni","41","6641","27683","F"
"Alba","Razboieni-Cetate","Campia Turzii","40","1380","22203","F"
"Alba","Reciu","Sebes","0","0130","18519","F"
"Alba","Remetea","Alba Iulia","65","0100","22125","F"
"Alba","Rimetea","Alba Iulia","65","0100","10134","F"
"Alba","Robesti","Campeni","0","6641","27684","F"
"Alba","Rogoz","Campeni","0","6641","10135","F"
"Alba","Rosesti","Campeni","27","6641","22126","F"
"Alba","Rosia de Secas","Sebes","45","0130","18520","F"
"Alba","Rosia Montana","Campeni","0","6641","10136","F"
"Alba","Runc (Ocolis)","Campia Turzii","50","1380","27685","F"
"Alba","Runc (Scarisoara)","Campeni","37","6641","22127","F"
"Alba","Runc (Vidra)","Campeni","0","6641","22128","F"
"Alba","Runc (Zlatna)","Alba Iulia","40","0100","22129","F"
"Alba","Runcuri","Campeni","0","6641","27686","F"
"Alba","Rusesti","Campeni","24","6641","10137","F"
"Alba","Rusi","Campeni","29","6641","10138","F"
"Alba","Sagagea","Campia Turzii","60","1380","26663","F"
"Alba","Salagesti","Campeni","0","6641","27687","F"
"Alba","Salciua","Campia Turzii","65","1380","22204","F"
"Alba","Salciua de Jos","Campia Turzii","65","1380","22205","F"
"Alba","Salciua de Sus","Campia Turzii","65","1380","22206","F"
"Alba","Salistea","Orastie","40","6500","18521","F"
"Alba","Salistea-Deal","Orastie","24","6500","27688","F"
"Alba","Sanbenedic","Campia Turzii","50","1380","22207","F"
"Alba","Sancel","Alba Iulia","0","0100","10139","F"
"Alba","Sancrai","Alba Iulia","45","0100","10140","F"
"Alba","Sanmiclaus","Tarnaveni","45","2770","26656","F"
"Alba","Santamarie","Tarnaveni","30","2770","26665","F"
"Alba","Santimbru","Alba Iulia","0","0100","10141","F"
"Alba","SARACSAU","Orastie","18","6500","18523","F"
"Alba","Sard","Alba Iulia","0","0100","10142","F"
"Alba","Sartas","Campeni","28","6641","10143","F"
"Alba","Sasa","Campeni","0","6641","27689","F"
"Alba","Sasciori","Sebes","15","0130","18524","F"
"Alba","Scarisoara","Campeni","29","6641","10144","F"
"Alba","Scoarta","Campeni","39","6641","22130","F"
"Alba","Sebes","Sebes","0","0130","242","F"
"Alba","Sebesel","Sebes","0","0130","18525","F"
"Alba","Sebisesti","Campeni","0","6641","22131","F"
"Alba","SECASEL","Sebes","40","0130","18526","F"
"Alba","Segaj","Campeni","20","6641","27690","F"
"Alba","Seusa","Alba Iulia","0","0100","10145","F"
"Alba","Sfarcea","Alba Iulia","55","0100","22132","F"
"Alba","Sfoartea","Campeni","43","6641","27691","F"
"Alba","Sibot","Orastie","35","6500","18528","F"
"Alba","Sicoiesti","Campeni","0","6641","22133","F"
"Alba","Silea","Campia Turzii","40","1380","22208","F"
"Alba","Silivas","Campia Turzii","35","1380","26932","F"
"Alba","Simocesti","Campeni","0","6641","27692","F"
"Alba","Simulesti","Campeni","32","6641","27693","F"
"Alba","Snide","Campeni","46","6641","10147","F"
"Alba","Soal","Campeni","0","6641","22134","F"
"Alba","Soharu","Campeni","0","6641","22135","F"
"Alba","Sohodol","Campeni","0","6641","10148","F"
"Alba","Sohodol (Albac)","Campeni","24","6641","22136","F"
"Alba","Soicesti","Campeni","23","6641","22137","F"
"Alba","Soimus","Alba Iulia","39","0100","27694","F"
"Alba","Sona","Tarnaveni","45","2770","26650","F"
"Alba","Sorlita","Campeni","0","6641","22138","F"
"Alba","Spalnaca","Campia Turzii","40","1380","22209","F"
"Alba","Spatac","Alba Iulia","50","0100","10149","F"
"Alba","Spring","Sebes","25","0130","18529","F"
"Alba","Stalnisoara","Campeni","31","6641","27695","F"
"Alba","Stana de Mures","Campia Turzii","39","1380","22210","F"
"Alba","Stanesti","Campeni","23","6641","27696","F"
"Alba","Stauini","Sebes","15","0130","27697","F"
"Alba","Stefanca","Campeni","0","6641","22139","F"
"Alba","Stei-Arieseni","Campeni","43","6641","22140","F"
"Alba","Stertesti","Campeni","22","6641","27698","F"
"Alba","Stiuleti","Campeni","36","6641","22141","F"
"Alba","Straja","Alba Iulia","0","0100","10150","F"
"Alba","Stremt","Alba Iulia","0","0100","10151","F"
"Alba","Strungari","Sebes","35","0130","18530","F"
"Alba","Sturu","Campeni","39","6641","27699","F"
"Alba","Sub Piatra","Campia Turzii","75","1380","22211","F"
"Alba","Sucesti","Campeni","38","6641","27700","F"
"Alba","SUGAG","Sebes","30","0130","18531","F"
"Alba","Surdesti","Campeni","0","6641","10152","F"
"Alba","Suseni","Alba Iulia","32","0100","27701","F"
"Alba","Tamboresti","Campeni","24","6641","22142","F"
"Alba","Taranesti","Campeni","0","6641","22143","F"
"Alba","Tarina","Campeni","0","6641","27702","F"
"Alba","Tarsa","Campeni","26","6641","22144","F"
"Alba","Tarsa-Plai","Campeni","28","6641","22145","F"
"Alba","Tartaria","Orastie","30","6500","18532","F"
"Alba","Tatarlaua","Tarnaveni","30","2770","26657","F"
"Alba","Tau","Sebes","35","0130","27703","F"
"Alba","Tau Bistra","Sebes","45","0130","22146","F"
"Alba","Tauni","Alba Iulia","55","0100","10153","F"
"Alba","Tauti","Alba Iulia","0","0100","10154","F"
"Alba","Tecsesti","Alba Iulia","85","0100","22147","F"
"Alba","Teiu","Campeni","30","6641","27704","F"
"Alba","Teius","Alba Iulia","0","0100","10155","F"
"Alba","Teleac","Alba Iulia","0","0100","10156","F"
"Alba","Telna","Alba Iulia","0","0100","10157","F"
"Alba","Tibru","Alba Iulia","45","0100","10159","F"
"Alba","Tifra","Alba Iulia","0","0100","27705","F"
"Alba","Tiur","Alba Iulia","0","0100","10160","F"
"Alba","Toci","Deva","74","2200","27706","F"
"Alba","Tolacesti","Campeni","0","6641","27707","F"
"Alba","Tomesti","Alba Iulia","85","0100","22148","F"
"Alba","Tomnatec","Campeni","0","6641","22149","F"
"Alba","Tomusesti","Campeni","0","6641","27708","F"
"Alba","Tomutesti","Campeni","0","6641","22150","F"
"Alba","Tonea","Sebes","33","0130","27709","F"
"Alba","Totesti","Campeni","0","6641","22151","F"
"Alba","Totoi","Alba Iulia","0","0100","10161","F"
"Alba","Trampoiele","Alba Iulia","40","0100","22152","F"
"Alba","Trancesti","Campeni","34","6641","22153","F"
"Alba","Trifesti (Horea)","Campeni","33","6641","22154","F"
"Alba","Trifesti (Lupsa)","Campeni","25","6641","22155","F"
"Alba","Trisoresti","Campeni","0","6641","26431","F"
"Alba","Turdas","Campia Turzii","40","1380","27202","F"
"Alba","Uioara de Jos","Campia Turzii","36","1380","27710","F"
"Alba","Uioara de Sus","Campia Turzii","36","1380","27711","F"
"Alba","Ungurei","Sebes","40","0130","18533","F"
"Alba","Unirea","Campia Turzii","30","1380","22212","F"
"Alba","Urdes","Campeni","0","6641","22156","F"
"Alba","Vadu Motilor","Campeni","0","6641","10162","F"
"Alba","Vai","Campeni","0","6641","27712","F"
"Alba","Valcaneasa","Campeni","0","6641","27713","F"
"Alba","Valcea","Campeni","28","6641","22157","F"
"Alba","Valcesti","Campeni","21","6641","27714","F"
"Alba","Vale in Jos","Alba Iulia","79","0100","27715","F"
"Alba","Valea Abruzel","Campeni","23","6641","22158","F"
"Alba","Valea Alba","Campeni","32","6641","10164","F"
"Alba","Valea Barlutesti","Campeni","44","6641","22159","F"
"Alba","Valea Barnii","Campeni","45","6641","10165","F"
"Alba","valea bistrii","Campeni","0","6641","10166","F"
"Alba","Valea Bucurului","Alba Iulia","60","0100","22160","F"
"Alba","Valea Caselor","Campeni","0","6641","10167","F"
"Alba","Valea Cerbului","Campeni","21","6641","27716","F"
"Alba","Valea Ciuciului","Campia Turzii","47","1380","27717","F"
"Alba","Valea Cocesti","Campeni","43","6641","22161","F"
"Alba","Valea Fagetului","Alba Iulia","60","0100","22162","F"
"Alba","Valea Giogesti","Campeni","44","6641","27718","F"
"Alba","Valea Goblii","Sebes","14","0130","27719","F"
"Alba","Valea Holhorii","Campeni","24","6641","27720","F"
"Alba","Valea Inzelului","Alba Iulia","60","0100","22163","F"
"Alba","Valea Larga","Campia Turzii","64","1380","27721","F"
"Alba","Valea lui Mihai","Sebes","17","0130","22229","F"
"Alba","Valea Lunga","Alba Iulia","55","0100","10168","F"
"Alba","Valea Lupsii","Campeni","0","6641","10169","F"
"Alba","Valea Maciului","Campeni","24","6641","27722","F"
"Alba","Valea Manastirii","Alba Iulia","80","0100","10170","F"
"Alba","Valea Mare","Alba Iulia","40","0100","22164","F"
"Alba","Valea Mica","Alba Iulia","40","0100","10171","F"
"Alba","Valea Mlacii","Campeni","49","6641","22165","F"
"Alba","Valea Morii","Campeni","0","6641","22166","F"
"Alba","Valea Negrilesii","Campeni","32","6641","22167","F"
"Alba","Valea Poienii (Bucium)","Campeni","24","6641","22168","F"
"Alba","Valea Poienii (Ramet)","Alba Iulia","60","0100","22169","F"
"Alba","Valea Sasului","Tarnaveni","32","2770","27723","F"
"Alba","Valea sesii (Bucium)","Campeni","29","6641","22170","F"
"Alba","Valea sesii (Lupsa)","Alba Iulia","110","0100","22171","F"
"Alba","Valea Tupilor","Campeni","40","6641","27724","F"
"Alba","Valea Utului","Campeni","23","6641","22172","F"
"Alba","Valea Uzei","Alba Iulia","60","0100","22173","F"
"Alba","Valea Verde","Campeni","20","6641","27725","F"
"Alba","Valea Vintului","Sebes","0","0130","18534","F"
"Alba","Valeni (Bucium)","Campeni","25","6641","22174","F"
"Alba","Valeni (Metes)","Alba Iulia","0","0100","22175","F"
"Alba","Valisoara","Alba Iulia","55","0100","10172","F"
"Alba","Valtori (Vadu Motilor)","Campeni","0","6641","22176","F"
"Alba","Valtori (Zlatna)","Alba Iulia","40","0100","22177","F"
"Alba","Vama Seaca","Campia Turzii","35","1380","22213","F"
"Alba","Vanvucesti","Campeni","44","6641","27726","F"
"Alba","Varsi","Campeni","0","6641","26432","F"
"Alba","Varsii Mari","Campeni","0","6641","22178","F"
"Alba","Varsii Mici","Campeni","0","6641","10174","F"
"Alba","Varsi-Rontu","Campeni","0","6641","27727","F"
"Alba","Vartanesti","Campeni","0","6641","27728","F"
"Alba","Vartop","Campeni","0","6641","22179","F"
"Alba","Vasesti","Campeni","0","6641","22180","F"
"Alba","Verdesti","Campeni","28","6641","22181","F"
"Alba","Veseus","Tarnaveni","40","2770","10175","F"
"Alba","Veza","Alba Iulia","0","0100","27729","F"
"Alba","Vidolm","Campia Turzii","45","1380","26664","F"
"Alba","Vidra","Campeni","94","6641","10176","F"
"Alba","Vidrisoara","Campeni","23","6641","22182","F"
"Alba","Viezuri","Sebes","38","0130","27730","F"
"Alba","Vinerea","Orastie","0","6500","18535","F"
"Alba","Vingard","Sebes","30","0130","18536","F"
"Alba","Vinta","Campeni","40","6641","27731","F"
"Alba","Vintu de Jos","Sebes","0","0130","18537","F"
"Alba","Vladesti","Alba Iulia","60","0100","22183","F"
"Alba","Vladosesti","Campeni","0","6641","27732","F"
"Alba","Vulcan (Ciuruleasa)","Campeni","20","6641","27314","F"
"Alba","Vurpar","Sebes","15","0130","18538","F"
"Alba","Zagris","Alba Iulia","34","0100","27733","F"
"Alba","Zanzesti","Campeni","32","6641","27734","F"
"Alba","Zaries","Alba Iulia","0","0100","27735","F"
"Alba","Zlatna","Alba Iulia","40","0100","10178","F"
"Arad","Aciuta","Ineu","60","0242","25142","F"
"Arad","Adea","Arad","50","0200","10239","F"
"Arad","Agrisu Mare","Ineu","0","0242","10240","F"
"Arad","Agrisu Mic","Ineu","35","0242","25143","F"
"Arad","Aldesti","Ineu","20","0242","10241","F"
"Arad","Almas","Ineu","25","0242","10242","F"
"Arad","Alunis","Arad","0","0200","10243","F"
"Arad","Andrei Saguna","Arad","0","0200","10244","F"
"Arad","Apateu","Arad","68","0200","10245","F"
"Arad","Arad","Arad","0","0200","3","F"
"Arad","Araneag","Ineu","0","0242","10246","F"
"Arad","Archis","Ineu","20","0242","10247","F"
"Arad","Avram Iancu (Cermei)","Ineu","20","0242","25190","F"
"Arad","Avram Iancu (Varfurile)","Ineu","60","0242","25184","F"
"Arad","Bacau de Mijloc","Arad","76","0200","10249","F"
"Arad","Baia","Arad","80","0200","25144","F"
"Arad","Banesti","Ineu","40","0242","10250","F"
"Arad","Baratca","Arad","0","0200","10251","F"
"Arad","Barsa","Ineu","15","0242","10252","F"
"Arad","Barzava","Arad","60","0200","10253","F"
"Arad","Barzesti","Ineu","25","0242","10254","F"
"Arad","Bata","Arad","70","0200","10255","F"
"Arad","Batuta","Arad","70","0200","25145","F"
"Arad","Beliu","Ineu","20","0242","10256","F"
"Arad","Belotint","Arad","60","0200","25146","F"
"Arad","Benesti","Ineu","32","0242","25147","F"
"Arad","Berechiu","Ineu","15","0242","10257","F"
"Arad","Berindia","Ineu","30","0242","25148","F"
"Arad","Birchis","Arad","80","0200","10258","F"
"Arad","Bochia","Ineu","35","0242","10259","F"
"Arad","Bocsig","Ineu","0","0242","10260","F"
"Arad","Bodesti ","Ineu","70","0242","10261","F"
"Arad","Bodrogu Nou","Arad","0","0200","10262","F"
"Arad","Bodrogu Vechi","Arad","0","0200","25203","F"
"Arad","Bontesti","Ineu","30","0242","10263","F"
"Arad","Botfei","Ineu","27","0242","10264","F"
"Arad","Brazii","Ineu","25","0242","10265","F"
"Arad","Brusturi","Ineu","70","0242","10267","F"
"Arad","Bruznic","Arad","70","0200","25149","F"
"Arad","Buceava-soimus","Ineu","57","0242","25150","F"
"Arad","Budesti","Ineu","68","0242","26807","F"
"Arad","Buhani","Ineu","30","0242","10268","F"
"Arad","Bulci","Arad","75","0200","25151","F"
"Arad","Buteni","Ineu","25","0242","10269","F"
"Arad","Calugareni","Arad","0","0200","10270","F"
"Arad","Camna","Ineu","0","0242","25191","F"
"Arad","Capalnas","Arad","94","0200","10271","F"
"Arad","Caporal Alexa","Arad","32","0200","10272","F"
"Arad","Caprioara","Arad","94","0200","10273","F"
"Arad","Capruta","Arad","70","0200","10274","F"
"Arad","Carand","Ineu","25","0242","10275","F"
"Arad","Cermei","Ineu","15","0242","10276","F"
"Arad","Chelmac","Arad","55","0200","10277","F"
"Arad","Cherelus","Ineu","0","0242","10278","F"
"Arad","Chesint","Arad","40","0200","10279","F"
"Arad","Chier","Ineu","0","0242","10280","F"
"Arad","Chisindia","Ineu","25","0242","10282","F"
"Arad","Chisineu-Cris","Arad","0","0200","10281","F"
"Arad","Chislaca","Ineu","25","0242","10283","F"
"Arad","Cicir","Arad","0","0200","10284","F"
"Arad","Cil","Ineu","35","0242","10285","F"
"Arad","Cintei","Arad","45","0200","10286","F"
"Arad","Ciuntesti","Ineu","45","0242","26808","F"
"Arad","Cladova","Arad","35","0200","10287","F"
"Arad","Clit","Ineu","40","0242","25192","F"
"Arad","Cociuba","Ineu","35","0242","25152","F"
"Arad","Comanesti","Ineu","20","0242","10288","F"
"Arad","Conop","Arad","52","0200","10289","F"
"Arad","Corbesti","Arad","110","0200","25153","F"
"Arad","Coroi","Ineu","34","0242","25154","F"
"Arad","Covasint","Arad","30","0200","10290","F"
"Arad","Craiva","Ineu","35","0242","10291","F"
"Arad","Cristesti","Ineu","75","0242","25204","F"
"Arad","Crocna","Ineu","30","0242","10292","F"
"Arad","Cruceni","Arad","0","0200","10293","F"
"Arad","Cuias","Arad","94","0200","10294","F"
"Arad","Cuied","Ineu","0","0242","10295","F"
"Arad","Curtici","Arad","0","0200","10296","F"
"Arad","Cuvesdia","Arad","60","0200","25155","F"
"Arad","Cuvin","Arad","30","0200","10297","F"
"Arad","Dezna","Ineu","30","0242","10301","F"
"Arad","Dieci","Ineu","37","0242","10302","F"
"Arad","Donceni","Ineu","25","0242","10303","F"
"Arad","Dorgos","Arad","55","0200","10304","F"
"Arad","Dorobanti","Arad","0","0200","10305","F"
"Arad","Draut","Ineu","0","0242","10306","F"
"Arad","Dud","Ineu","18","0242","10307","F"
"Arad","Dulcele","Ineu","65","0242","25156","F"
"Arad","Dumbrava","Ineu","46","0242","25157","F"
"Arad","Dumbravita","Arad","75","0200","25185","F"
"Arad","Fantanele","Arad","0","0200","10308","F"
"Arad","Felnac","Arad","0","0200","10309","F"
"Arad","Fenis","Ineu","55","0242","25158","F"
"Arad","Firiteaz","Arad","26","0200","10310","F"
"Arad","Fiscut","Arad","0","0200","10311","F"
"Arad","Frumuseni","Arad","0","0200","10312","F"
"Arad","Galsa","Ineu","30","0242","10313","F"
"Arad","Ghioroc","Arad","28","0200","10314","F"
"Arad","Graniceri","Arad","63","0200","10315","F"
"Arad","Groseni","Ineu","30","0242","10316","F"
"Arad","Grosi","Ineu","65","0242","25159","F"
"Arad","Grosii Noi","Arad","75","0200","10317","F"
"Arad","Gura Vaii","Ineu","40","0242","25193","F"
"Arad","Gurahont","Ineu","50","0242","10318","F"
"Arad","Gurba","Ineu","20","0242","10319","F"
"Arad","Halalis","Arad","90","0200","25160","F"
"Arad","Halmagel","Ineu","65","0242","10320","F"
"Arad","Halmagiu","Ineu","65","0242","10321","F"
"Arad","Hasmas","Ineu","75","0242","10322","F"
"Arad","Hodis","Ineu","15","0242","10323","F"
"Arad","Hontisor","Ineu","40","0242","10324","F"
"Arad","Horia","Arad","0","0200","10325","F"
"Arad","Hunedoara Timisana","Arad","30","0200","10326","F"
"Arad","Iacobini","Ineu","39","0242","10327","F"
"Arad","Iercoseni","Ineu","35","0242","25194","F"
"Arad","Iermata","Ineu","0","0242","10328","F"
"Arad","Iermata Neagra","Arad","58","0200","25195","F"
"Arad","Ignesti","Ineu","20","0242","10329","F"
"Arad","Ilteu","Arad","100","0200","10330","F"
"Arad","Ineu","Ineu","0","0242","266","F"
